"StateID" "Year" "area" "x_coord_centroid" "y_coord_centroid" "min_point_x" "max_point_x" "mean_point_x" "std_point_x" "min_point_y" "max_point_y" "mean_point_y" "std_point_y" "min_alt" "max_alt" "range_alt" "mean_alt" "std_alt" "sum_alt" "variety_alt" "majority_alt" "minority_alt" "median_alt" "flag" "notes" "flightsPFreq" "flightsCFreq" "shipsFreq" "flightsPTotal"
"5595" "Morocco_Koukhala-Abda" 2002 13521.42565 -8.668586 32.474406 -9.346476 -7.964466 -8.829413 0.363676 31.715984 33.45872 32.423597 0.614579 -7 668 675 203.9862 124.012 3801078 591 128 -7 166 "" "" NA NA NA NA
"5596" "Morocco_Koukhala-Abda" 1998 13521.42565 -8.668586 32.474406 -9.346476 -7.964466 -8.829413 0.363676 31.715984 33.45872 32.423597 0.614579 -7 668 675 203.9862 124.012 3801078 591 128 -7 166 "" "" NA NA NA NA
"5597" "Morocco_Koukhala-Abda" 2011 13521.42565 -8.668586 32.474406 -9.346476 -7.964466 -8.829413 0.363676 31.715984 33.45872 32.423597 0.614579 -7 668 675 203.9862 124.012 3801078 591 128 -7 166 "" "" NA NA NA NA
"5598" "Morocco_Koukhala-Abda" 2000 13521.42565 -8.668586 32.474406 -9.346476 -7.964466 -8.829413 0.363676 31.715984 33.45872 32.423597 0.614579 -7 668 675 203.9862 124.012 3801078 591 128 -7 166 "" "" NA NA NA NA
"5599" "Morocco_Tanger-Tétouan" 2005 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5600" "Morocco_Tanger-Tétouan" 2011 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5601" "Morocco_Tanger-Tétouan" 2000 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA 2 NA
"5602" "Morocco_Tanger-Tétouan" 2006 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5603" "Morocco_Tanger-Tétouan" 2002 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5604" "Morocco_Tanger-Tétouan" 2007 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5605" "Morocco_Tanger-Tétouan" 2012 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5606" "Morocco_Tanger-Tétouan" 2013 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5607" "Morocco_Tanger-Tétouan" 1996 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5608" "Morocco_Tanger-Tétouan" 2001 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5609" "Morocco_Tanger-Tétouan" 1999 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5610" "Morocco_Tanger-Tétouan" 2008 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5611" "Morocco_Tanger-Tétouan" 2009 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5612" "Morocco_Tanger-Tétouan" 2003 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5613" "Morocco_Tanger-Tétouan" 1997 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5614" "Morocco_Tanger-Tétouan" 2010 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5615" "Morocco_Tanger-Tétouan" 2004 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5616" "Morocco_Tanger-Tétouan" 1998 12776.04896 -5.439977 35.203987 -6.276185 -4.493925 -5.5222 0.463794 34.637833 35.922473 35.521073 0.323606 -22 2047 2069 415.8154 384.7134 7563682 1673 3 -22 305 "" "" NA NA NA NA
"5617" "Mozambique_Maputo" 2004 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5618" "Mozambique_Maputo" 2009 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 6 NA
"5619" "Mozambique_Maputo" 1997 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5620" "Mozambique_Maputo" 2010 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 10 NA
"5621" "Mozambique_Maputo" 2006 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5622" "Mozambique_Maputo" 2011 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 13 NA
"5623" "Mozambique_Maputo" 2003 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5624" "Mozambique_Maputo" 2012 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 15 NA
"5625" "Mozambique_Maputo" 2008 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 4 NA
"5626" "Mozambique_Maputo" 2000 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 1 NA
"5627" "Mozambique_Maputo" 1998 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5628" "Mozambique_Maputo" 1999 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5629" "Mozambique_Maputo" 2013 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5630" "Mozambique_Maputo" 2005 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 1 NA
"5631" "Mozambique_Maputo" 2001 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA 1 NA
"5632" "Mozambique_Maputo" 2002 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5633" "Mozambique_Maputo" 1996 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5634" "Mozambique_Maputo" 2007 23471.91251 32.451495 -25.538289 31.931165 33.136219 32.677701 0.254698 -26.866035 -24.203911 -25.59344 0.713264 -3 754 757 89.9457 80.63789 2724995 576 5 -3 67 "" "" NA NA NA NA
"5635" "Mozambique_Nampula" 2007 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5636" "Mozambique_Nampula" 1996 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5637" "Mozambique_Nampula" 2009 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA 1 NA
"5638" "Mozambique_Nampula" 2005 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5639" "Mozambique_Nampula" 2003 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5640" "Mozambique_Nampula" 2008 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5641" "Mozambique_Nampula" 2002 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5642" "Mozambique_Nampula" 1999 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5643" "Mozambique_Nampula" 2001 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5644" "Mozambique_Nampula" 2010 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA 1 NA
"5645" "Mozambique_Nampula" 2011 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA 2 NA
"5646" "Mozambique_Nampula" 1998 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5647" "Mozambique_Nampula" 1997 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5648" "Mozambique_Nampula" 2012 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA 2 NA
"5649" "Mozambique_Nampula" 2004 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5650" "Mozambique_Nampula" 2000 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5651" "Mozambique_Nampula" 2013 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA NA NA
"5652" "Mozambique_Nampula" 2006 78131.5031 39.245403 -14.966426 36.696224 40.839365 39.760539 1.013879 -16.894375 -13.445377 -15.285817 0.982757 -3 1687 1690 308.6436 212.7446 29088120 1356 7 -3 293 "" "" NA NA 1 NA
"5653" "Mozambique_Sofala" 2004 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5654" "Mozambique_Sofala" 2007 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5655" "Mozambique_Sofala" 2008 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5656" "Mozambique_Sofala" 2011 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5657" "Mozambique_Sofala" 2006 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA 2 NA
"5658" "Mozambique_Sofala" 1999 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5659" "Mozambique_Sofala" 2010 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5660" "Mozambique_Sofala" 2009 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5661" "Mozambique_Sofala" 2005 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5662" "Mozambique_Sofala" 2013 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5663" "Mozambique_Sofala" 1997 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5664" "Mozambique_Sofala" 1998 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5665" "Mozambique_Sofala" 2003 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5666" "Mozambique_Sofala" 2001 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5667" "Mozambique_Sofala" 2012 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5668" "Mozambique_Sofala" 2002 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5669" "Mozambique_Sofala" 2000 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5670" "Mozambique_Sofala" 1996 66991.62441 34.67534 -19.061273 33.391401 36.191517 34.962605 0.633294 -21.317897 -16.833005 -19.690104 1.073845 -6 1823 1829 121.6435 132.9461 10034620 988 4 -6 83 "" "" NA NA NA NA
"5671" "Myanmar_Tanintharyi" 1999 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5672" "Myanmar_Tanintharyi" 2003 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5673" "Myanmar_Tanintharyi" 2013 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5674" "Myanmar_Tanintharyi" 2011 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5675" "Myanmar_Tanintharyi" 2005 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5676" "Myanmar_Tanintharyi" 2001 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5677" "Myanmar_Tanintharyi" 2010 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5678" "Myanmar_Tanintharyi" 2009 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5679" "Myanmar_Tanintharyi" 2004 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5680" "Myanmar_Tanintharyi" 2012 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA 1 NA
"5681" "Myanmar_Tanintharyi" 1998 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5682" "Myanmar_Tanintharyi" 1997 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5683" "Myanmar_Tanintharyi" 2006 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5684" "Myanmar_Tanintharyi" 2000 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5685" "Myanmar_Tanintharyi" 1996 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5686" "Myanmar_Tanintharyi" 2008 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5687" "Myanmar_Tanintharyi" 2007 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5688" "Myanmar_Tanintharyi" 2002 41110.27247 98.74505 12.664421 97.433355 99.663147 98.358491 0.34693 9.597926 15.103455 11.914059 1.144577 -37 1787 1824 241.7743 239.6835 11627890 1254 9 -37 169 "" "" NA NA NA NA
"5689" "Myanmar_Yangon" 2002 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5690" "Myanmar_Yangon" 2007 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5691" "Myanmar_Yangon" 2012 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA 1 NA
"5692" "Myanmar_Yangon" 2013 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5693" "Myanmar_Yangon" 2009 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5694" "Myanmar_Yangon" 2004 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5695" "Myanmar_Yangon" 2005 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5696" "Myanmar_Yangon" 2003 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA 1 NA
"5697" "Myanmar_Yangon" 2001 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5698" "Myanmar_Yangon" 2006 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5699" "Myanmar_Yangon" 1998 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5700" "Myanmar_Yangon" 1996 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5701" "Myanmar_Yangon" 2011 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5702" "Myanmar_Yangon" 2000 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA 1 NA
"5703" "Myanmar_Yangon" 1999 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
"5704" "Myanmar_Yangon" 1997 9768.858677 96.170775 16.979386 95.689095 96.912323 96.190532 0.350555 16.309415 17.821369 16.976169 0.375613 0 394 394 19.56908 30.56635 229017 213 6 1 7 "" "" NA NA NA NA
